year,month,state,rto,fuel_segment,fuel_type,fuel_filter,vehicle_category_filter,norms_filter,vehicle_class_filter,vehicle_count,scraped_at,source_url
2025,12,Chandigarh,All Vahan4 Running Office,NON_EV,PETROL,ALL,ALL,ALL,ALL,718,2026-05-19T11:52:33.804Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chandigarh,All Vahan4 Running Office,NON_EV,PETROL(E20),ALL,ALL,ALL,ALL,2039,2026-05-19T11:52:33.804Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chandigarh,All Vahan4 Running Office,NON_EV,PETROL(E20)/CNG,ALL,ALL,ALL,ALL,40,2026-05-19T11:52:33.804Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chandigarh,All Vahan4 Running Office,NON_EV,PETROL(E20)/HYBRID,ALL,ALL,ALL,ALL,140,2026-05-19T11:52:33.804Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chandigarh,All Vahan4 Running Office,NON_EV,PETROL/CNG,ALL,ALL,ALL,ALL,32,2026-05-19T11:52:33.804Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chandigarh,All Vahan4 Running Office,NON_EV,PETROL/HYBRID,ALL,ALL,ALL,ALL,60,2026-05-19T11:52:33.804Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chandigarh,All Vahan4 Running Office,EV,PLUG-IN HYBRID EV,ALL,ALL,ALL,ALL,0,2026-05-19T11:52:33.804Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chandigarh,All Vahan4 Running Office,EV,PURE EV,ALL,ALL,ALL,ALL,363,2026-05-19T11:52:33.804Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chandigarh,All Vahan4 Running Office,EV,STRONG HYBRID EV,ALL,ALL,ALL,ALL,109,2026-05-19T11:52:33.804Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,NON_EV,CNG ONLY,ALL,ALL,ALL,ALL,25,2026-05-19T11:52:50.984Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,NON_EV,DIESEL,ALL,ALL,ALL,ALL,7605,2026-05-19T11:52:50.984Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,NON_EV,DIESEL/HYBRID,ALL,ALL,ALL,ALL,7,2026-05-19T11:52:50.984Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,EV,ELECTRIC(BOV),ALL,ALL,ALL,ALL,546,2026-05-19T11:52:50.984Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,NON_EV,ETHANOL(E100),ALL,ALL,ALL,ALL,1,2026-05-19T11:52:50.984Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,NON_EV,FUEL CELL HYDROGEN,ALL,ALL,ALL,ALL,0,2026-05-19T11:52:50.984Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,NON_EV,LPG ONLY,ALL,ALL,ALL,ALL,0,2026-05-19T11:52:50.984Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,NON_EV,NOT APPLICABLE,ALL,ALL,ALL,ALL,952,2026-05-19T11:52:50.984Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,NON_EV,PETROL,ALL,ALL,ALL,ALL,10579,2026-05-19T11:52:50.984Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,NON_EV,PETROL(E20),ALL,ALL,ALL,ALL,21688,2026-05-19T11:52:50.984Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,NON_EV,PETROL(E20)/CNG,ALL,ALL,ALL,ALL,28,2026-05-19T11:52:50.984Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,NON_EV,PETROL(E20)/HYBRID,ALL,ALL,ALL,ALL,564,2026-05-19T11:52:50.984Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,NON_EV,PETROL(E20)/LPG,ALL,ALL,ALL,ALL,1,2026-05-19T11:52:50.984Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,NON_EV,PETROL/CNG,ALL,ALL,ALL,ALL,20,2026-05-19T11:52:50.984Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,NON_EV,PETROL/HYBRID,ALL,ALL,ALL,ALL,65,2026-05-19T11:52:50.984Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,NON_EV,PETROL/HYBRID/CNG,ALL,ALL,ALL,ALL,0,2026-05-19T11:52:50.984Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,NON_EV,PETROL/LPG,ALL,ALL,ALL,ALL,0,2026-05-19T11:52:50.984Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,EV,PURE EV,ALL,ALL,ALL,ALL,2897,2026-05-19T11:52:50.984Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,EV,STRONG HYBRID EV,ALL,ALL,ALL,ALL,78,2026-05-19T11:52:50.984Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Chhattisgarh,All Vahan4 Running Office,NON_EV,DIESEL,ALL,ALL,CEV STAGE V,CONSTRUCTION EQUIPMENT VEHICLE,41,2026-07-17T15:56:49.792Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,CNG ONLY,ALL,ALL,ALL,ALL,2032,2026-05-19T11:53:08.885Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,DIESEL,ALL,ALL,ALL,ALL,814,2026-05-19T11:53:08.885Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,DIESEL/HYBRID,ALL,ALL,ALL,ALL,21,2026-05-19T11:53:08.885Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,EV,ELECTRIC(BOV),ALL,ALL,ALL,ALL,1616,2026-05-19T11:53:08.885Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,ETHANOL(E100),ALL,ALL,ALL,ALL,0,2026-05-19T11:53:08.885Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,NOT APPLICABLE,ALL,ALL,ALL,ALL,0,2026-05-19T11:53:08.885Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,PETROL,ALL,ALL,ALL,ALL,11525,2026-05-19T11:53:08.885Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,PETROL(E20),ALL,ALL,ALL,ALL,25018,2026-05-19T11:53:08.885Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,PETROL(E20)/CNG,ALL,ALL,ALL,ALL,2765,2026-05-19T11:53:08.885Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,PETROL(E20)/HYBRID,ALL,ALL,ALL,ALL,907,2026-05-19T11:53:08.885Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,PETROL(E20)/HYBRID/CNG,ALL,ALL,ALL,ALL,3,2026-05-19T11:53:08.885Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,PETROL/CNG,ALL,ALL,ALL,ALL,1928,2026-05-19T11:53:08.885Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,PETROL/HYBRID,ALL,ALL,ALL,ALL,288,2026-05-19T11:53:08.885Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,PETROL/HYBRID/CNG,ALL,ALL,ALL,ALL,2,2026-05-19T11:53:08.885Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,EV,PLUG-IN HYBRID EV,ALL,ALL,ALL,ALL,0,2026-05-19T11:53:08.885Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,EV,PURE EV,ALL,ALL,ALL,ALL,5614,2026-05-19T11:53:08.885Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,EV,STRONG HYBRID EV,ALL,ALL,ALL,ALL,663,2026-05-19T11:53:08.885Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,CNG ONLY,ALL,ALL,BHARAT STAGE VI,MOTOR CAR,0,2026-07-17T15:48:48.309Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,DIESEL,ALL,ALL,BHARAT STAGE VI,MOTOR CAR,727,2026-07-17T15:48:48.309Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,DIESEL/HYBRID,ALL,ALL,BHARAT STAGE VI,MOTOR CAR,21,2026-07-17T15:48:48.309Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,EV,ELECTRIC(BOV),ALL,ALL,BHARAT STAGE VI,MOTOR CAR,0,2026-07-17T15:48:48.309Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,PETROL,ALL,ALL,BHARAT STAGE VI,MOTOR CAR,1692,2026-07-17T15:48:48.309Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,PETROL(E20),ALL,ALL,BHARAT STAGE VI,MOTOR CAR,6477,2026-07-17T15:48:48.309Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,PETROL(E20)/CNG,ALL,ALL,BHARAT STAGE VI,MOTOR CAR,2649,2026-07-17T15:48:48.309Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,PETROL(E20)/HYBRID,ALL,ALL,BHARAT STAGE VI,MOTOR CAR,903,2026-07-17T15:48:48.309Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,PETROL(E20)/HYBRID/CNG,ALL,ALL,BHARAT STAGE VI,MOTOR CAR,6,2026-07-17T15:48:48.309Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,PETROL/CNG,ALL,ALL,BHARAT STAGE VI,MOTOR CAR,1942,2026-07-17T15:48:48.309Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,PETROL/HYBRID,ALL,ALL,BHARAT STAGE VI,MOTOR CAR,287,2026-07-17T15:48:48.309Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,NON_EV,PETROL/HYBRID/CNG,ALL,ALL,BHARAT STAGE VI,MOTOR CAR,3,2026-07-17T15:48:48.309Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,EV,PLUG-IN HYBRID EV,ALL,ALL,BHARAT STAGE VI,MOTOR CAR,0,2026-07-17T15:48:48.309Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,All Vahan4 Running Office,EV,STRONG HYBRID EV,ALL,ALL,BHARAT STAGE VI,MOTOR CAR,663,2026-07-17T15:48:48.309Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,delhi,NON_EV,CNG ONLY,ALL,ALL,ALL,ALL,0,2026-06-12T10:24:21.416Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,delhi,NON_EV,DIESEL,ALL,ALL,ALL,ALL,39,2026-06-12T10:24:21.416Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,delhi,NON_EV,DIESEL/HYBRID,ALL,ALL,ALL,ALL,3,2026-06-12T10:24:21.416Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,delhi,EV,ELECTRIC(BOV),ALL,ALL,ALL,ALL,1,2026-06-12T10:24:21.416Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,delhi,NON_EV,PETROL,ALL,ALL,ALL,ALL,67,2026-06-12T10:24:21.416Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,delhi,NON_EV,PETROL(E20),ALL,ALL,ALL,ALL,353,2026-06-12T10:24:21.416Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,delhi,NON_EV,PETROL(E20)/CNG,ALL,ALL,ALL,ALL,171,2026-06-12T10:24:21.417Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,delhi,NON_EV,PETROL(E20)/HYBRID,ALL,ALL,ALL,ALL,73,2026-06-12T10:24:21.417Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,delhi,NON_EV,PETROL/CNG,ALL,ALL,ALL,ALL,12,2026-06-12T10:24:21.416Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,delhi,NON_EV,PETROL/HYBRID,ALL,ALL,ALL,ALL,18,2026-06-12T10:24:21.417Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,delhi,NON_EV,PETROL/HYBRID/CNG,ALL,ALL,ALL,ALL,0,2026-06-12T10:24:21.417Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,delhi,EV,PURE EV,ALL,ALL,ALL,ALL,49,2026-06-12T10:24:21.417Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,delhi,EV,STRONG HYBRID EV,ALL,ALL,ALL,ALL,55,2026-06-12T10:24:21.417Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,delhi,EV,ELECTRIC(BOV),ALL,ALL,ALL,E-RICKSHAW(P),14,2026-05-19T07:39:00.268Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Delhi,delhi,EV,PURE EV,ALL,ALL,ALL,E-RICKSHAW(P),48,2026-05-19T07:39:00.268Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,CNG ONLY,ALL,ALL,ALL,ALL,12,2026-05-19T11:53:24.963Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,DIESEL,ALL,ALL,ALL,ALL,410,2026-05-19T11:53:24.963Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,DIESEL/HYBRID,ALL,ALL,ALL,ALL,8,2026-05-19T11:53:24.963Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,EV,ELECTRIC(BOV),ALL,ALL,ALL,ALL,132,2026-05-19T11:53:24.963Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,ETHANOL(E100),ALL,ALL,ALL,ALL,0,2026-05-19T11:53:24.963Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,NOT APPLICABLE,ALL,ALL,ALL,ALL,0,2026-05-19T11:53:24.963Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,PETROL,ALL,ALL,ALL,ALL,2137,2026-05-19T11:53:24.963Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,PETROL(E20),ALL,ALL,ALL,ALL,3968,2026-05-19T11:53:24.963Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,PETROL(E20)/CNG,ALL,ALL,ALL,ALL,54,2026-05-19T11:53:24.963Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,PETROL(E20)/HYBRID,ALL,ALL,ALL,ALL,246,2026-05-19T11:53:24.963Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,PETROL/CNG,ALL,ALL,ALL,ALL,29,2026-05-19T11:53:24.963Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,PETROL/HYBRID,ALL,ALL,ALL,ALL,27,2026-05-19T11:53:24.963Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,EV,PURE EV,ALL,ALL,ALL,ALL,511,2026-05-19T11:53:24.963Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,EV,STRONG HYBRID EV,ALL,ALL,ALL,ALL,40,2026-05-19T11:53:24.963Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,CNG ONLY,ALL,ALL,ALL,BUS,0,2026-06-01T12:57:55.446Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,DIESEL,ALL,ALL,ALL,BUS,22,2026-06-01T12:57:55.446Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,EV,ELECTRIC(BOV),ALL,ALL,ALL,BUS,0,2026-06-01T12:57:55.446Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,PETROL,ALL,ALL,ALL,BUS,0,2026-06-01T12:57:55.446Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,EV,PURE EV,ALL,ALL,ALL,BUS,0,2026-06-01T12:57:55.446Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,CNG ONLY,ALL,ALL,ALL,BUS|MOTOR CAR,0,2026-06-01T11:30:52.850Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,DIESEL,ALL,ALL,ALL,BUS|MOTOR CAR,185,2026-06-01T11:30:52.850Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,DIESEL/HYBRID,ALL,ALL,ALL,BUS|MOTOR CAR,8,2026-06-01T11:30:52.850Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,EV,ELECTRIC(BOV),ALL,ALL,ALL,BUS|MOTOR CAR,12,2026-06-01T11:30:52.850Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,NOT APPLICABLE,ALL,ALL,ALL,BUS|MOTOR CAR,0,2026-06-01T11:30:52.850Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,PETROL,ALL,ALL,ALL,BUS|MOTOR CAR,157,2026-06-01T11:30:52.850Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,PETROL(E20),ALL,ALL,ALL,BUS|MOTOR CAR,1200,2026-06-01T11:30:52.850Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,PETROL(E20)/CNG,ALL,ALL,ALL,BUS|MOTOR CAR,15,2026-06-01T11:30:52.850Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,PETROL(E20)/HYBRID,ALL,ALL,ALL,BUS|MOTOR CAR,220,2026-06-01T11:30:52.850Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,PETROL/CNG,ALL,ALL,ALL,BUS|MOTOR CAR,7,2026-06-01T11:30:52.850Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,NON_EV,PETROL/HYBRID,ALL,ALL,ALL,BUS|MOTOR CAR,27,2026-06-01T11:30:52.850Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,EV,PURE EV,ALL,ALL,ALL,BUS|MOTOR CAR,137,2026-06-01T11:30:52.850Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Goa,All Vahan4 Running Office,EV,STRONG HYBRID EV,ALL,ALL,ALL,BUS|MOTOR CAR,32,2026-06-01T11:30:52.850Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Gujarat,All Vahan4 Running Office,NON_EV,CNG ONLY,ALL,ALL,ALL,ALL,6921,2026-05-19T11:53:43.812Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Gujarat,All Vahan4 Running Office,NON_EV,DIESEL,ALL,ALL,ALL,ALL,25826,2026-05-19T11:53:43.812Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Gujarat,All Vahan4 Running Office,NON_EV,DIESEL/HYBRID,ALL,ALL,ALL,ALL,106,2026-05-19T11:53:43.812Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Gujarat,All Vahan4 Running Office,EV,ELECTRIC(BOV),ALL,ALL,ALL,ALL,389,2026-05-19T11:53:43.812Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Gujarat,All Vahan4 Running Office,NON_EV,ETHANOL(E100),ALL,ALL,ALL,ALL,0,2026-05-19T11:53:43.812Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Gujarat,All Vahan4 Running Office,NON_EV,LNG,ALL,ALL,ALL,ALL,0,2026-05-19T11:53:43.812Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Gujarat,All Vahan4 Running Office,NON_EV,LPG ONLY,ALL,ALL,ALL,ALL,0,2026-05-19T11:53:43.812Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Gujarat,All Vahan4 Running Office,NON_EV,NOT APPLICABLE,ALL,ALL,ALL,ALL,342,2026-05-19T11:53:43.812Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Gujarat,All Vahan4 Running Office,NON_EV,PETROL,ALL,ALL,ALL,ALL,37152,2026-05-19T11:53:43.812Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Gujarat,All Vahan4 Running Office,NON_EV,PETROL(E20),ALL,ALL,ALL,ALL,73572,2026-05-19T11:53:43.812Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Gujarat,All Vahan4 Running Office,NON_EV,PETROL(E20)/CNG,ALL,ALL,ALL,ALL,11049,2026-05-19T11:53:43.812Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Gujarat,All Vahan4 Running Office,NON_EV,PETROL(E20)/HYBRID,ALL,ALL,ALL,ALL,1112,2026-05-19T11:53:43.812Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2025,12,Gujarat,All Vahan4 Running Office,NON_EV,PETROL(E20)/HYBRID/CNG,ALL,ALL,ALL,ALL,1,2026-05-19T11:53:43.812Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
