year,month,state,rto,maker,fuel_filter,vehicle_category_filter,norms_filter,vehicle_class_filter,vehicle_count,scraped_at,source_url
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHREE NAVDURGA INDUSTRIES,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,5,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHREE ORSANG FARM EQUIPMENT,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,21,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHREE PRABHAT AGRO INDUSTRIES,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,1,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHREE RAGHURAMKRUPA STEEL,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,86,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHREE RAM AGRO INDUSTRIES,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,7,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHREE SAI AGRO ENGINEERING WORKS,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHREE SHYAM AGROTECH,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,2,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHREE VISHNU KRUSHISADHAN WORKS,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,4,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHREE VISHWAKARMA ENGG WORKS,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,1,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHREE VISHWAKARMA TRAILER WORK,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,6,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHREEJI INDUSTRIES,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHRI DATTA AGRO INDUSTRIES,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,10,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHRI MAHALAXMI AGRO IND,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHRI RAM ENGINEERING WORKS,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHRI SHIVAJI ENG WORKS,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,7,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHRI SHYAM ENGG WORKS,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHRI VADESHWAR TRAILORS,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHRI VENKATESHWAR AGRO INDUSTRIES,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHRI VISHWAKARMA AUTOMOBILE,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,3,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHRINIWAS AGRO INDUSTRIES,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHUBHAM AGRO INDUSTRY,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHUBHLAKSHMI AGRO INDUSTRIES,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,1,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHYAM AGRO INDUSTRIES,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHYAM ENGG WORKS,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,2,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SHYAM ENGINEERING WORKS,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,3,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SIDDHAKALA ENGINEERING AND WELDING WORKS,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SIDDHESHWAR AGRO INDUSTRIES,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SIDDHI ENGINEERING WORKS,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SITARAM ENGINEERING WORKS,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,2,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SIYARAM TRAILORS,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SKODA AUTO AS,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,5,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SKODA AUTO INDIA PVT LTD,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,6228,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SML MAHINDRA LTD,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,820,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SOLANKE ENGINEERING WORKS,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,1,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SOLANKI MECHANICAL WORKS,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SONAL INDUSTRIES,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,2,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SONALIKA INTERNATIONAL TRACTORS LIMITED,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI AYYAPPA AGRO INDUSTRIES AP1713672081,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI BALAJI ENGINEERING WORKS AP35060002020,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,2,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI BHAVANI ENGINEERING WORKS AP178270824,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,1,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI DURGA MANIKANTA WELDING WORKS AP1913662909,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI DURGA TRAILERS AP315794156,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,1,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI GAYATHRI ENGINEERING WORKS AP1014203799,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI GAYATRI ENGINEERING WORKS AP235532582,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI KRISHNA ENGINEERING WORKS AP56120542,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI LAKSHMI ENGINEERING INDUSTRIES,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI LAKSHMI ENGINEERING WORKS AP29073576,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,1,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI LAKSHMI GANAPATHI ENGG WORKS AP235601381,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,1,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI LAKSHMI GANESH ENGINEERING WORKS AP105023461,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI LAKSHMI SRINIVASA AGRO INDUSTRIES AP235640702,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI LAKSHMI TRADERS AP02V0001,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,2,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,"SRI MANIKANTA ENGINEERING WORKS,KADAPA AP49604028",ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,1,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI PADMAVATHI ENGINEERING WORKS AP203572915,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI RAVI ENGINEERING WORKS AP117792684,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI SAI AGRO INDUSTRIES AP105380115,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,1,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI SAI ENGINEERING WORKS AP105381063,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI SAI ENGINEERING WORKS AP235640703,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,2,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI SAI KIRAN ENGG WORKS AP203622972,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI SAI VISAKHA ENGG WORKS AP105450271,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI SAMBA SIVA ENGINEERING WORKS AP105090893,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI SATYA AGRO INDUSTRIES AP105441870,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI SEETHA RAMA INDUSTRIES AP67301326,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI SEETHA RAMA SMALL SCALE INDUSTRIES AP56151245,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI SRI MARUTHI ENGINEERING WORKS AP235744011,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI SRINIVASA AUTO ENGNEERING WORKS AP105381065,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,3,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI SRINIVASA ENGINEERING WORKS AP213071506,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI SURYA ENGINEERING AP514581410,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI VENKATA DURGA AGRO WORKS AP193671591,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI VENKATA RAMANA ENGINEERING WORKS AP56240488,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,1,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI VENKATA SAI ENGINEERING WORKS AP203513559,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI VENKATALAKSHMI ENGINEERING WORKS AP203570431,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI VENKATESWARA ENGINEERING WORKS AP105380358,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,5,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI VENKATESWARA ENGINEERING WORKS AP235660207,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI VENKATESWARA ENGINEERING WORKS AP313381731,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI VIJAYALAKSHMI AGRO INDUSTRIES AP235531371,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRI VINAYAKA ENGINEERING WORKS AP56120493,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,2,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRINIVAS ENGINEERING WORKS RAYAGADA,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRIRAGHAVAKRISHNASMALLSCALEENGINEERING AP213033561,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRISAILESWARA PRODDATUR TROLLEYWORKSAP44060012024,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRISAIVISAKHAAGROINDUSTRIESKRISHNAAP105384286,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SRIVENKATESWARAENGINEERINGWORKS AP315793529,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,STANDARD AGRICULTURE WORKS(R),ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,STANDARD CORPORATION INDIA LTD,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,3,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,STAR WELDING WORKS,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,0,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,STELLANTIS AUTOMOBILES INDIA PVT LTD,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,754,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,STELLANTIS INDIA PVT LTD,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,172,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,7,INDIA TOTAL,All Vahan4 Running Office,SUBRAHMANYESWARA AGRO INDUSTRIES AP105380107,ALL,LIGHT MOTOR VEHICLE|LIGHT PASSENGER VEHICLE,ALL,ALL,2,2026-07-25T06:27:32.870Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
