state,rto,rto_code,place_label,latitude,longitude,confidence_score,source,reviewed,notes
Himachal Pradesh,HRTC NAHAN - HP110( 18-DEC-2017 ),HP-110,HRTC NAHAN,30.56029,77.29426,0.6200,geonames,false,"geonames=1262151; matched=""Nahan""; query=""NAHAN""; feature=PPL"
Himachal Pradesh,HRTC NALAGARH - HP109( 11-DEC-2017 ),HP-109,HRTC NALAGARH,31.04168,76.72285,0.6200,geonames,false,"geonames=1262083; matched=""Nalagarh""; query=""NALAGARH""; feature=PPL"
Himachal Pradesh,HRTC PALAMPUR - HP112( 18-DEC-2017 ),HP-112,HRTC PALAMPUR,32.11453,76.55681,0.6200,geonames,false,"geonames=1260784; matched=""Palampur""; query=""PALAMPUR""; feature=PPL"
Himachal Pradesh,HRTC RAMPUR - HP122( 18-DEC-2017 ),HP-122,HRTC RAMPUR,31.44943,77.63087,0.6200,geonames,false,"geonames=1258596; matched=""Rampur""; query=""RAMPUR""; feature=PPL"
Himachal Pradesh,HRTC SARKAGHAT - HP116( 18-DEC-2017 ),HP-116,HRTC SARKAGHAT,31.67524,76.73607,0.6200,geonames,false,"geonames=12682527; matched=""Sarkaghat""; query=""SARKAGHAT""; feature=ADM3"
Himachal Pradesh,HRTC SHIMLA(RURAL) - HP121( 18-DEC-2017 ),HP-121,HRTC SHIMLA,31.10442,77.16662,0.6200,geonames,false,"geonames=1256237; matched=""Shimla""; query=""SHIMLA""; feature=PPLA"
Himachal Pradesh,HRTC SUNDERNAGAR - HP117( 18-DEC-2017 ),HP-117,HRTC SUNDERNAGAR,31.91667,77.25,0.6200,geonames,false,"geonames=1270101; matched=""State of Himachal Pradesh""; query=""Himachal Pradesh""; feature=ADM1"
Himachal Pradesh,HRTC TARADEVI - HP103( 18-DEC-2017 ),HP-103,HRTC TARADEVI,31.91667,77.25,0.6200,geonames,false,"geonames=1270101; matched=""State of Himachal Pradesh""; query=""Himachal Pradesh""; feature=ADM1"
Himachal Pradesh,HRTC UNA - HP108( 11-DEC-2017 ),HP-108,HRTC UNA,31.58369,76.19283,0.6200,geonames,false,"geonames=7701379; matched=""Una""; query=""UNA""; feature=ADM2"
Himachal Pradesh,RLA AMB - HP19( 07-JUL-2017 ),HP-19,RLA AMB,31.67337,76.15015,0.6800,geonames,false,"geonames=12684308; matched=""Amb""; query=""AMB""; feature=ADM3"
Himachal Pradesh,RLA ANI - HP35( 15-JUL-2017 ),HP-35,RLA ANI,31.4498,77.41281,0.6800,geonames,false,"geonames=12682525; matched=""Ani""; query=""ANI""; feature=ADM3"
Himachal Pradesh,RLA ARKI - HP11( 07-JUL-2017 ),HP-11,RLA ARKI,31.15196,76.96675,0.6800,geonames,false,"geonames=1278389; matched=""Arki""; query=""ARKI""; feature=PPL"
Himachal Pradesh,RLA BADDI - HP127( 26-OCT-2024 ),HP-127,RLA BADDI,30.95783,76.79136,0.6800,geonames,false,"geonames=7279742; matched=""Baddi""; query=""BADDI""; feature=PPL"
Himachal Pradesh,RLA BAIJNATH - HP53( 30-JUN-2017 ),HP-53,RLA BAIJNATH,32.07755,76.67861,0.6800,geonames,false,"geonames=12682519; matched=""Baijnath""; query=""BAIJNATH""; feature=ADM3"
Himachal Pradesh,RLA BALH - HP82( 19-JUL-2017 ),HP-82,RLA BALH,31.58944,76.96011,0.6800,geonames,false,"geonames=12685330; matched=""Balh""; query=""BALH""; feature=ADM3"
Himachal Pradesh,RLA BALICHOWKI - HP123( 25-JUN-2022 ),HP-123,RLA BALICHOWKI,31.91667,77.25,0.6200,geonames,false,"geonames=1270101; matched=""State of Himachal Pradesh""; query=""Himachal Pradesh""; feature=ADM1"
Himachal Pradesh,RLA BANGANA - HP78( 22-JUL-2017 ),HP-78,RLA BANGANA,31.5726,76.39958,0.6800,geonames,false,"geonames=12684309; matched=""Bangana""; query=""BANGANA""; feature=ADM3"
Himachal Pradesh,RLA BANJAR - HP49( 15-JUL-2017 ),HP-49,RLA BANJAR,31.639,77.34055,0.6800,geonames,false,"geonames=1277294; matched=""Banjar""; query=""BANJAR""; feature=PPL"
Himachal Pradesh,RLA BARSAR - HP21( 10-JUL-2017 ),HP-21,RLA BARSAR,31.53862,76.48149,0.6800,geonames,false,"geonames=12685288; matched=""Barsar""; query=""BARSAR""; feature=ADM3"
Himachal Pradesh,RLA BHARMOUR - HP46( 12-JUL-2017 ),HP-46,RLA BHARMOUR,32.49817,76.63259,0.6800,geonames,false,"geonames=12682511; matched=""Bharmour""; query=""BHARMOUR""; feature=ADM3"
Himachal Pradesh,RLA BHORANJ - HP74( 10-JUL-2017 ),HP-74,RLA BHORANJ,31.64257,76.65047,0.6800,geonames,false,"geonames=12684306; matched=""Bhoranj""; query=""BHORANJ""; feature=ADM3"
Himachal Pradesh,RLA BILASPUR - HP24( 12-JUN-2017 ),HP-24,RLA BILASPUR,31.33333,76.75,0.6800,geonames,false,"geonames=1275638; matched=""Bilaspur""; query=""BILASPUR""; feature=ADM2"
Himachal Pradesh,RLA CHAMBA - HP48( 12-JUN-2017 ),HP-48,RLA CHAMBA,32.57147,76.10229,0.6800,geonames,false,"geonames=1274849; matched=""Chamba""; query=""CHAMBA""; feature=ADM2"
Himachal Pradesh,RLA CHOPAL - HP8( 21-JUN-2017 ),HP-8,RLA CHOPAL,31.91667,77.25,0.6200,geonames,false,"geonames=1270101; matched=""State of Himachal Pradesh""; query=""Himachal Pradesh""; feature=ADM1"
Himachal Pradesh,RLA CHURAH - HP44( 07-JUL-2017 ),HP-44,RLA CHURAH,32.80933,76.19014,0.6800,geonames,false,"geonames=12682508; matched=""Churah""; query=""CHURAH""; feature=ADM3"
Himachal Pradesh,RLA CHUWARI - HP57( 07-JUL-2017 ),HP-57,RLA CHUWARI,31.91667,77.25,0.6200,geonames,false,"geonames=1270101; matched=""State of Himachal Pradesh""; query=""Himachal Pradesh""; feature=ADM1"
Himachal Pradesh,RLA DALHOUSIE - HP47( 05-JUL-2017 ),HP-47,RLA DALHOUSIE,32.55219,75.94663,0.6800,geonames,false,"geonames=1273648; matched=""Dalhousie""; query=""DALHOUSIE""; feature=PPL"
Himachal Pradesh,RLA DEHRA - HP36( 12-JUL-2017 ),HP-36,RLA DEHRA,31.91667,77.25,0.6200,geonames,false,"geonames=1270101; matched=""State of Himachal Pradesh""; query=""Himachal Pradesh""; feature=ADM1"
Himachal Pradesh,RLA DHARAMPUR - HP86( 19-JUL-2017 ),HP-86,RLA DHARAMPUR,31.91667,77.25,0.6200,geonames,false,"geonames=1270101; matched=""State of Himachal Pradesh""; query=""Himachal Pradesh""; feature=ADM1"
Himachal Pradesh,RLA DHARAMSHALA - HP39( 22-MAY-2017 ),HP-39,RLA DHARAMSHALA,32.22006,76.32013,0.6800,geonames,false,"geonames=1272832; matched=""Dharamsala""; query=""DHARAMSHALA""; feature=PPL"
Himachal Pradesh,RLA DHEERA - HP96( 05-MAR-2018 ),HP-96,RLA DHEERA,31.91667,77.25,0.6200,geonames,false,"geonames=1270101; matched=""State of Himachal Pradesh""; query=""Himachal Pradesh""; feature=ADM1"
Himachal Pradesh,RLA DODRA KAWAR - HP77( 21-JUN-2017 ),HP-77,RLA DODRA KAWAR,31.91667,77.25,0.6200,geonames,false,"geonames=1270101; matched=""State of Himachal Pradesh""; query=""Himachal Pradesh""; feature=ADM1"
Himachal Pradesh,RLA FATHEPUR - HP88( 26-DEC-2016 ),HP-88,RLA FATHEPUR,31.91667,77.25,0.6200,geonames,false,"geonames=1270101; matched=""State of Himachal Pradesh""; query=""Himachal Pradesh""; feature=ADM1"
Himachal Pradesh,RLA GAGRET - HP101( 19-NOV-2019 ),HP-101,RLA GAGRET,31.65846,76.06144,0.6800,geonames,false,"geonames=1271813; matched=""Gagret""; query=""GAGRET""; feature=PPL"
Himachal Pradesh,RLA GHUMARVI - HP23( 05-JUL-2017 ),HP-23,RLA GHUMARVI,31.91667,77.25,0.6200,geonames,false,"geonames=1270101; matched=""State of Himachal Pradesh""; query=""Himachal Pradesh""; feature=ADM1"
Himachal Pradesh,RLA GOHAR - HP32( 15-JUL-2017 ),HP-32,RLA GOHAR,31.91667,77.25,0.6200,geonames,false,"geonames=1270101; matched=""State of Himachal Pradesh""; query=""Himachal Pradesh""; feature=ADM1"
Himachal Pradesh,RLA HAMIRPUR - HP22( 12-JUN-2017 ),HP-22,RLA HAMIRPUR,31.75,76.5,0.6800,geonames,false,"geonames=1270456; matched=""Hamirpur""; query=""HAMIRPUR""; feature=ADM2"
Himachal Pradesh,RLA HAROLI - HP80( 15-JUL-2017 ),HP-80,RLA HAROLI,31.38793,76.24915,0.6800,geonames,false,"geonames=12685367; matched=""Haroli""; query=""HAROLI""; feature=ADM3"
Himachal Pradesh,RLA INDORA - HP97( 19-FEB-2018 ),HP-97,RLA INDORA,32.15279,75.72693,0.6800,geonames,false,"geonames=10686949; matched=""Indpur""; query=""INDORA""; feature=PPL"
Himachal Pradesh,RLA JAISINGPUR - HP56( 30-JUN-2017 ),HP-56,RLA JAISINGPUR,31.91667,77.25,0.6200,geonames,false,"geonames=1270101; matched=""State of Himachal Pradesh""; query=""Himachal Pradesh""; feature=ADM1"
Himachal Pradesh,RLA JAWALAJI - HP83( 19-JUL-2017 ),HP-83,RLA JAWALAJI,31.91667,77.25,0.6200,geonames,false,"geonames=1270101; matched=""State of Himachal Pradesh""; query=""Himachal Pradesh""; feature=ADM1"
Himachal Pradesh,RLA JAWALI - HP54( 15-JUL-2017 ),HP-54,RLA JAWALI,32.15722,76.00354,0.6800,geonames,false,"geonames=12685303; matched=""Jawali""; query=""JAWALI""; feature=ADM3"
Himachal Pradesh,RLA JHANDUTTA - HP89( 13-JUN-2017 ),HP-89,RLA JHANDUTTA,31.91667,77.25,0.6200,geonames,false,"geonames=1270101; matched=""State of Himachal Pradesh""; query=""Himachal Pradesh""; feature=ADM1"
Himachal Pradesh,RLA JOGINDER NAGAR - HP29( 15-JUL-2017 ),HP-29,RLA JOGINDER NAGAR,31.98727,76.78906,0.6800,geonames,false,"geonames=1268849; matched=""Jogindarnagar""; query=""JOGINDER NAGAR""; feature=PPL"
Himachal Pradesh,RLA JUBBAL - HP75( 10-FEB-2023 ),HP-75,RLA JUBBAL,31.10923,77.65085,0.6800,geonames,false,"geonames=1268802; matched=""Jubbal""; query=""JUBBAL""; feature=PPL"
Himachal Pradesh,RLA KAFFOTA - HP125( 25-NOV-2022 ),HP-125,RLA KAFFOTA,31.91667,77.25,0.6200,geonames,false,"geonames=1270101; matched=""State of Himachal Pradesh""; query=""Himachal Pradesh""; feature=ADM1"
Himachal Pradesh,RLA KALPA - HP25( 12-JUN-2017 ),HP-25,RLA KALPA,31.57055,78.24977,0.6800,geonames,false,"geonames=12685138; matched=""Kalpa""; query=""KALPA""; feature=ADM3"
Himachal Pradesh,RLA KANDAGHAT - HP13( 19-JUL-2017 ),HP-13,RLA KANDAGHAT,30.96048,77.15324,0.6800,geonames,false,"geonames=12682544; matched=""Kandaghat""; query=""KANDAGHAT""; feature=ADM3"
Himachal Pradesh,RLA KANGRA - HP40( 01-JUL-2017 ),HP-40,RLA KANGRA,32.16667,76.25,0.6800,geonames,false,"geonames=1268085; matched=""Kangra""; query=""KANGRA""; feature=ADM2"
Himachal Pradesh,RLA KARSOG - HP30( 15-JUL-2017 ),HP-30,RLA KARSOG,31.34989,77.27312,0.6800,geonames,false,"geonames=12685335; matched=""Karsog""; query=""KARSOG""; feature=ADM3"
